t,p1_x1,p1_x2,p1_v1,p1_v2,p2_x1,p2_x2,p2_v1,p2_v2,p3_x1,p3_x2,p3_v1,p3_v2
12.576,-1.05761897,-0.199073083,-0.017481853,0.477386272,0.751224982,-0.18020661,0.952224018,0.288908473,0.306393988,0.379279693,-0.934742165,-0.766294744
12.592,-1.057803128,-0.191603768,-0.006105684,0.480217251,0.765892458,-0.175516833,0.928100187,0.312132967,0.29191067,0.3671206,-0.921994503,-0.792350218
12.608,-1.057808728,-0.184090189,0.005412687,0.483060498,0.780178509,-0.170474666,0.903342025,0.334081263,0.277630219,0.354564855,-0.908754712,-0.817141761
12.624,-1.057633431,-0.176532179,0.017088856,0.48591312,0.794074099,-0.165100228,0.878059296,0.354728591,0.263559332,0.341632407,-0.895148152,-0.84064171
12.64,-1.057274652,-0.168929618,0.028938593,0.488771464,0.807571888,-0.159413927,0.852359814,0.374062665,0.249702764,0.328343544,-0.881298407,-0.862834129
12.656,-1.05672959,-0.161282826,0.040977244,0.491630938,0.820665562,-0.153436567,0.826349337,0.392081954,0.236064028,0.314719393,-0.867326581,-0.883712891
12.672,-1.05599511,-0.153591074,0.053222101,0.494486525,0.833352321,-0.147187996,0.800125269,0.408798119,0.222642789,0.30077907,-0.853347371,-0.903284644
12.688,-1.055067901,-0.145854846,0.065688856,0.497331897,0.845628945,-0.140688704,0.773783379,0.424229595,0.209438955,0.286543549,-0.839472234,-0.921561492
12.704,-1.053944371,-0.138074355,0.078393933,0.50015992,0.857494294,-0.133958525,0.747411967,0.438404008,0.196450078,0.27203288,-0.8258059,-0.938563928
12.72,-1.052620676,-0.130249935,0.0913539,0.502962458,0.868948551,-0.127016808,0.721092617,0.451356069,0.183672125,0.257266743,-0.812446517,-0.954318528
12.736,-1.051092708,-0.122382052,0.104585441,0.505730313,0.879993121,-0.119882313,0.694899857,0.463126401,0.171099587,0.242264365,-0.799485298,-0.968856714
12.752,-1.049356099,-0.114471328,0.118105337,0.508453159,0.890630511,-0.112573124,0.668901004,0.47376041,0.158725588,0.227044452,-0.787006341,-0.982213569
12.768,-1.047406221,-0.106518553,0.131930432,0.511119474,0.900864226,-0.105106591,0.643156151,0.483307228,0.146541995,0.211625143,-0.775086583,-0.994426702
12.784,-1.045238181,-0.098524706,0.146077598,0.513716466,0.91069865,-0.097499271,0.617718278,0.491818737,0.134539531,0.196023976,-0.763795876,-1.005535202
12.8,-1.042846822,-0.090490977,0.160563687,0.516229994,0.92013894,-0.089766897,0.592633473,0.499348679,0.122707882,0.180257874,-0.75319716,-1.015578673
12.816,-1.040226727,-0.082418789,0.175405478,0.518644494,0.929190921,-0.081924357,0.567941222,0.505951871,0.111035806,0.164343146,-0.7433467,-1.024596365
12.832,-1.037372216,-0.074309816,0.19061961,0.520942888,0.937860983,-0.073985676,0.543674772,0.511683514,0.099511233,0.148295493,-0.734294382,-1.032626401
12.848,-1.034277353,-0.066166015,0.206222506,0.523106504,0.94615599,-0.065964022,0.519861521,0.516598592,0.088121363,0.132130037,-0.726084027,-1.039705097
12.864,-1.030935946,-0.057989643,0.222230281,0.525114988,0.95408319,-0.057871708,0.49652345,0.520751377,0.076852756,0.115861352,-0.718753731,-1.045866365
12.88,-1.02734174,-0.049783695,0.238657825,0.526946126,0.961649773,-0.049720611,0.473678659,0.524194851,0.065691967,0.099504307,-0.712336484,-1.051140977
12.896,-1.0234877,-0.041550315,0.255521924,0.528576115,0.968864261,-0.041520589,0.451337354,0.526981007,0.05462344,0.083070905,-0.706859278,-1.055557122
12.912,-1.019367086,-0.033293244,0.272836289,0.529978929,0.975734215,-0.033281906,0.429509001,0.529159576,0.043632871,0.06657515,-0.702345291,-1.059138505
12.928,-1.014972766,-0.025016242,0.290614605,0.531126611,0.98226768,-0.025013663,0.408198234,0.53077852,0.032705086,0.050029905,-0.69881284,-1.061905131
12.944,-1.010297401,-0.016723519,0.308869556,0.5319891,0.988472743,-0.01672423,0.387406388,0.531883701,0.021824658,0.03344775,-0.696275944,-1.063872801
12.96,-1.005333464,-0.008419775,0.327612626,0.532534163,0.994357492,-0.008421278,0.367131876,0.532518774,0.010975972,0.016841053,-0.694744503,-1.065052937
12.976,-1.00007326,-0.000110225,0.34685388,0.532727338,0.999929966,-0.000111816,0.347370541,0.532725127,0.000143294,0.000222041,-0.694224421,-1.065452465
12.992,-0.994508951,0.008199355,0.366601717,0.53253189,1.005198126,0.008197777,0.328115978,0.53254185,-0.010689175,-0.016397133,-0.694717695,-1.065073741
13.008,-0.988632579,0.016502604,0.386862596,0.53190879,1.010169812,0.016501713,0.309359838,0.532005738,-0.021537233,-0.033004317,-0.696222434,-1.063914529
13.024,-0.982436106,0.024792529,0.40764074,0.530816711,1.014852726,0.024794759,0.291092098,0.531151313,-0.03241662,-0.049587288,-0.698732838,-1.061968024
13.04,-0.975911445,0.033061477,0.428937809,0.529212055,1.019254398,0.033072204,0.273301307,0.530010865,-0.043342952,-0.066133682,-0.702239116,-1.05922292
13.056,-0.969050507,0.041301099,0.45075255,0.527049018,1.023382171,0.041329825,0.255974813,0.528614512,-0.054331663,-0.082630924,-0.706727363,-1.05566353
13.072,-0.961845248,0.049502311,0.473080423,0.52427969,1.027243183,0.04956385,0.239098956,0.526990267,-0.065397935,-0.099066161,-0.712179379,-1.051269957
13.088,-0.954287721,0.05765527,0.4959132,0.520854204,1.030844352,0.057770929,0.222659248,0.525164113,-0.076556631,-0.115426199,-0.718572448,-1.046018317
13.104,-0.946370538,0.065748943,0.519237392,0.516721165,1.034192207,0.065947702,0.206641307,0.523160187,-0.087821669,-0.131696645,-0.725878699,-1.039881352
13.12,-0.938085363,0.073772671,0.543038421,0.511827067,1.03729352,0.074092372,0.191027869,0.521000468,-0.099208157,-0.147865043,-0.73406629,-1.032827535
13.136,-0.929425319,0.081713764,0.567293314,0.50611785,1.040154321,0.082202269,0.175803625,0.518705451,-0.110729001,-0.163916034,-0.743096939,-1.024823301
13.152,-0.920383531,0.089559079,0.591974823,0.499538538,1.042780551,0.090275432,0.160952158,0.516293851,-0.12239702,-0.17983451,-0.75292698,-1.015832389
13.168,-0.910953593,0.097294609,0.617049861,0.492033929,1.045177897,0.098310176,0.146456835,0.513782787,-0.134224304,-0.195604785,-0.763506695,-1.005816716
13.184,-0.901129666,0.104905493,0.642479111,0.483549185,1.047351785,0.106305074,0.13230088,0.511187863,-0.146222119,-0.211210568,-0.774779991,-0.994737048
13.2,-0.890906571,0.112376019,0.668216666,0.474030522,1.049307376,0.114258931,0.118467443,0.508523256,-0.158400805,-0.22663495,-0.786684109,-0.982553779
13.216,-0.880279904,0.11968965,0.69420973,0.463425998,1.051049571,0.12217076,0.104939651,0.505801793,-0.170769667,-0.241860409,-0.799149381,-0.969227792
13.232,-0.869246134,0.126829057,0.720398401,0.451686393,1.052583006,0.130039766,0.091700659,0.50303503,-0.183336872,-0.256868823,-0.81209906,-0.954721423
13.248,-0.857802726,0.133776174,0.746715553,0.438766186,1.053912056,0.137865325,0.078733685,0.500233323,-0.19610933,-0.271641499,-0.825449238,-0.938999508
13.264,-0.845948246,0.140512258,0.773086844,0.424624611,1.055040833,0.145646966,0.066022041,0.497405899,-0.209092588,-0.286159224,-0.839108885,-0.922030509
13.28,-0.833682474,0.147017974,0.799430876,0.409226783,1.055973192,0.153384352,0.053549157,0.494560921,-0.222290718,-0.300402326,-0.852980033,-0.903787704
13.296,-0.821006515,0.153273499,0.825659515,0.392544871,1.056712729,0.161077266,0.041298604,0.49170555,-0.235706214,-0.314350765,-0.866958119,-0.884250421
13.312,-0.807922898,0.159258636,0.851678417,0.374559288,1.057262785,0.168725597,0.029254101,0.488845999,-0.249339887,-0.327984232,-0.880932518,-0.863405288
13.328,-0.794436337,0.164952683,0.877386499,0.355260852,1.057626435,0.176328948,0.01740011,0.485987728,-0.263190098,-0.341281632,-0.894786609,-0.84124858
13.344,-0.780551148,0.170335694,0.902681915,0.334648055,1.057806552,0.183888121,0.005719521,0.48313493,-0.277255405,-0.354223816,-0.908401435,-0.817782985
13.36,-0.766275276,0.175386969,0.927455649,0.312733776,1.057805707,0.191402859,-0.005802856,0.48029142,-0.291530431,-0.366789828,-0.921652794,-0.793025195
13.376,-0.751617715,0.180086379,0.951597965,0.289542444,1.057626244,0.198873329,-0.017182618,0.477460108,-0.30600853,-0.378959708,-0.934415347,-0.767002552
13.392,-0.736589173,0.184414277,0.974998713,0.265111644,1.057270269,0.206299741,-0.02843519,0.474643183,-0.320681096,-0.390714018,-0.946563523,-0.739754827
13.408,-0.721202072,0.188351709,0.997549083,0.239492569,1.056739645,0.21368233,-0.039575825,0.471842139,-0.335537573,-0.40203404,-0.957973259,-0.711334707
13.424,-0.705470506,0.191880627,1.019143484,0.21275019,1.056036002,0.221021353,-0.050619604,0.469057807,-0.350565496,-0.412901981,-0.96852388,-0.681807997
13.44,-0.68941018,0.194984103,1.039681493,0.184963114,1.055160734,0.228317073,-0.061581441,0.466290379,-0.365750555,-0.423301176,-0.978100051,-0.651253492
13.456,-0.673038311,0.197646539,1.059069832,0.156223092,1.054115004,0.235569749,-0.07247609,0.463539428,-0.381076693,-0.433216288,-0.986593742,-0.619762519
13.472,-0.656373505,0.199853865,1.077224284,0.126634189,1.052899746,0.242779633,-0.083318144,0.460803927,-0.396526241,-0.442633498,-0.99390614,-0.587438115
13.488,-0.639435597,0.201593723,1.094071479,0.096311606,1.051515667,0.249946954,-0.094122042,0.458082261,-0.41208007,-0.451540676,-0.999949437,-0.554393867
13.504,-0.622245473,0.20285563,1.109550498,0.065380185,1.049963252,0.25707191,-0.104902074,0.455372241,-0.427717779,-0.45992754,-1.004648424,-0.520752426
13.52,-0.604824864,0.203631115,1.123614205,0.033972636,1.048242762,0.264154663,-0.115672383,0.452671107,-0.443417898,-0.467785778,-1.007941822,-0.486643743
13.536,-0.587196119,0.203913824,1.136230269,0.002227545,1.046354239,0.271195326,-0.126446968,0.449975534,-0.45915812,-0.47510915,-1.009783301,-0.452203079
13.552,-0.569382853,0.203699621,1.147381314,-0.029711213,1.044297613,0.278193615,-0.137239158,0.447281765,-0.474914761,-0.481893236,-1.010142155,-0.417570552
13.568,-0.551406192,0.202986562,1.157067316,-0.061702967,1.042072294,0.285150207,-0.14806373,0.444585078,-0.490666102,-0.488136769,-1.009003586,-0.382882111
13.584,-0.533289776,0.201774959,1.165302213,-0.093603076,1.039677773,0.292064677,-0.158933734,0.441880574,-0.506387997,-0.493839636,-1.006368479,-0.348277499
13.6,-0.515056031,0.200067342,1.172115676,-0.125271329,1.037113238,0.298936859,-0.16986261,0.43916264,-0.522057207,-0.499004201,-1.002253066,-0.313891311
13.616,-0.496726805,0.197868391,1.177551693,-0.156572385,1.034377666,0.305766497,-0.180863657,0.436425067,-0.53765086,-0.503634887,-0.996688036,-0.279852682
13.632,-0.478323158,0.195184847,1.181667427,-0.187377542,1.031469828,0.312553231,-0.191950029,0.433661033,-0.55314667,-0.507738078,-0.989717398,-0.246283492
13.648,-0.459865163,0.192025398,1.184531822,-0.217566258,1.028388293,0.319296592,-0.203134728,0.430863091,-0.56852313,-0.51132199,-0.981397095,-0.213296832
13.664,-0.441371734,0.188400542,1.186224029,-0.24702737,1.025131425,0.325995987,-0.214430599,0.428023138,-0.58375969,-0.514396529,-0.97179343,-0.180995768
13.68,-0.422860486,0.184322428,1.186831694,-0.275659992,1.021697391,0.332650696,-0.225850322,0.425132399,-0.598836905,-0.516973124,-0.960981373,-0.149472406
13.696,-0.404347607,0.179804698,1.186449201,-0.30337411,1.018084161,0.339259851,-0.237406395,0.422181393,-0.613736554,-0.519064549,-0.949042806,-0.118807284
13.712,-0.385847775,0.174862311,1.185175905,-0.330090852,1.014289513,0.345822434,-0.249111124,0.419159909,-0.628441737,-0.520684746,-0.93606478,-0.089069057
13.728,-0.36737409,0.169511368,1.183114421,-0.355742492,1.010311031,0.352337262,-0.260976604,0.416056965,-0.642936942,-0.52184863,-0.922137817,-0.060314473
13.744,-0.348938034,0.163768943,1.180369012,-0.380272189,1.006146117,0.358802972,-0.273014692,0.41286078,-0.657208083,-0.522571915,-0.90735432,-0.032588591
13.76,-0.330549462,0.157652912,1.177044101,-0.40363351,1.001791986,0.365218012,-0.285236989,0.40955873,-0.671242523,-0.522870925,-0.891807112,-0.00592522
13.776,-0.312217505,0.151182127,1.173243138,-0.425788731,0.997245903,0.371580317,-0.297654189,0.406137484,-0.685028398,-0.522762445,-0.875588949,0.019651247
13.792,-0.293947001,0.144374978,1.169066665,-0.44671233,0.992504287,0.377888537,-0.310278492,0.402582279,-0.698557286,-0.522263515,-0.858788173,0.044130052
13.808,-0.275743942,0.137251168,1.16461245,-0.466383589,0.987564051,0.384140152,-0.323119907,0.398877887,-0.711820109,-0.52139132,-0.841492542,0.067505702
13.824,-0.257611925,0.129830338,1.159973936,-0.484790052,0.982421729,0.390332709,-0.336188631,0.395007903,-0.724809804,-0.520163047,-0.823785305,0.08978215
13.84,-0.239553126,0.122132276,1.155239763,-0.501925442,0.977073697,0.39646349,-0.349494391,0.390954861,-0.737520571,-0.518595766,-0.805745373,0.110970581
13.856,-0.221568383,0.114176826,1.150493254,-0.517788684,0.971516186,0.402529495,-0.363046376,0.386700193,-0.749947803,-0.516706321,-0.787446878,0.131088491
13.872,-0.203657272,0.105983813,1.14581204,-0.532382958,0.965745286,0.408527427,-0.376853172,0.382224178,-0.762088014,-0.51451124,-0.768958868,0.150158781
13.888,-0.18581821,0.097572985,1.141267807,-0.545714786,0.95975696,0.414453671,-0.390922678,0.377505895,-0.77393875,-0.512026656,-0.75034513,0.168208892
13.904,-0.168048539,0.088963971,1.136926136,-0.557793178,0.953547053,0.420304277,-0.405262015,0.372523185,-0.785498514,-0.509268247,-0.731664121,0.185269993
13.92,-0.150344628,0.08017624,1.132846423,-0.568628837,0.947111306,0.426074938,-0.419877427,0.367252604,-0.796766677,-0.506251178,-0.712968997,0.201376233
13.936,-0.132701968,0.071229091,1.129081867,-0.57823344,0.940445369,0.431760972,-0.434774164,0.361669389,-0.807743401,-0.502990063,-0.694307704,0.216564051
13.952,-0.115115268,0.062141634,1.125679504,-0.586618988,0.93354482,0.4373573,-0.449956359,0.355747423,-0.818429552,-0.499498934,-0.675723144,0.230871565
13.968,-0.097578549,0.052932793,1.12268027,-0.593797234,0.926405182,0.442858426,-0.46542689,0.349459212,-0.828826633,-0.495791219,-0.65725338,0.244338023
13.984,-0.080085243,0.043621316,1.120119091,-0.599779191,0.919021944,0.448258411,-0.481187224,0.342775865,-0.838936701,-0.491879728,-0.638931867,0.257003326
14,-0.062628282,0.034225787,1.118024974,-0.604574705,0.911390582,0.453550858,-0.497237249,0.335667091,-0.8487623,-0.487776645,-0.620787725,0.268907614
14.016,-0.045201047,0.024765112,1.116421166,-0.608191963,0.903506984,0.458728633,-0.513574287,0.328101588,-0.858305937,-0.483493744,-0.602846879,0.280090375
14.032,-0.027794036,0.015256686,1.115324952,-0.610637867,0.895365912,0.463784857,-0.530196114,0.320045556,-0.867571876,-0.479041544,-0.585128838,0.290592311
14.048,-0.010400086,0.005719212,1.11474819,-0.611916764,0.886963362,0.468711361,-0.547095934,0.311464965,-0.876563276,-0.474430574,-0.567652257,0.300451799
14.064,0.006988962,-0.003829127,1.114697028,-0.612031073,0.878295058,0.473499685,-0.564265346,0.302324161,-0.88528402,-0.469670558,-0.550431682,0.309706913
14.08,0.024381319,-0.013370169,1.115172015,-0.610981008,0.869356877,0.478140803,-0.581693307,0.292586309,-0.893738196,-0.464770634,-0.533478707,0.318394699
14.096,0.04178516,-0.022885736,1.116168107,-0.608764568,0.860144891,0.482625108,-0.599365871,0.282213519,-0.901930051,-0.459739372,-0.516802236,0.326551049
14.112,0.059208539,-0.032357603,1.117674647,-0.605377602,0.850655414,0.486942392,-0.617265924,0.271167001,-0.909863953,-0.454584789,-0.500408723,0.334210601
14.128,0.0766593,-0.041767464,1.119675312,-0.600813928,0.840885051,0.491081839,-0.635372906,0.259407253,-0.917544351,-0.449314375,-0.484302406,0.341406676
14.144,0.094144986,-0.051096902,1.122148057,-0.595065534,0.83083076,0.49503201,-0.65366253,0.246894306,-0.924975746,-0.443935108,-0.468485527,0.348171228
14.16,0.111672752,-0.060327363,1.125065025,-0.588122833,0.820489906,0.498780842,-0.672106498,0.233588013,-0.932162658,-0.43845348,-0.452958527,0.35453482
14.176,0.129249272,-0.069440131,1.128392462,-0.579975002,0.809860331,0.502315648,-0.690672222,0.219448386,-0.939109602,-0.432875516,-0.43772024,0.360526616
14.192,0.146880647,-0.078416318,1.132090616,-0.570610385,0.798940417,0.505623117,-0.709322564,0.204436005,-0.945821065,-0.427206799,-0.422768052,0.366174381
14.208,0.164572312,-0.087236847,1.136113654,-0.560016978,0.787729167,0.508689335,-0.728015584,0.188512481,-0.952301479,-0.421452488,-0.40809807,0.371504497
14.224,0.182328936,-0.095882457,1.140409587,-0.548182981,0.776226274,0.511499797,-0.746704335,0.17164099,-0.95855521,-0.41561734,-0.393705252,0.376541991
14.24,0.200153456,-0.104333298,1.144920005,-0.535098108,0.764432789,0.514039325,-0.765335776,0.153787775,-0.964586245,-0.409706027,-0.379584229,0.381310333
14.256,0.218050474,-0.112570599,1.149580979,-0.520751664,0.752348877,0.516292585,-0.783854319,0.134919265,-0.970399351,-0.403721986,-0.36572666,0.385832399
14.272,0.236020922,-0.120574211,1.154321787,-0.505137175,0.739977367,0.518243397,-0.802196295,0.115008068,-0.975998289,-0.397669186,-0.352125492,0.390129107
14.288,0.254065457,-0.128324318,1.159065939,-0.488250725,0.727321537,0.519875302,-0.820293669,0.094030317,-0.981386994,-0.391550984,-0.33877227,0.394220409
14.304,0.272183496,-0.135801073,1.163731192,-0.470092475,0.714385768,0.521171509,-0.838073275,0.071967378,-0.986569263,-0.385370437,-0.325657917,0.398125096
14.32,0.290373131,-0.142984667,1.168229904,-0.450667596,0.701175618,0.522114983,-0.855457096,0.048806749,-0.991548748,-0.379130316,-0.312772808,0.401860847
14.336,0.308631048,-0.149855421,1.172469512,-0.429987251,0.6876979,0.522688548,-0.872362677,0.024542981,-0.996328948,-0.372833127,-0.300106835,0.405444271
14.352,0.326952456,-0.15639388,1.176353164,-0.408069561,0.673960743,0.522875002,-0.8887037,-0.000821394,-1.000913199,-0.366481122,-0.287649464,0.408890956
14.368,0.345331021,-0.162580935,1.179780503,-0.384940561,0.659973649,0.522657254,-0.904390722,-0.027274954,-1.00530467,-0.36007632,-0.275389782,0.412215515
14.384,0.363758827,-0.168397948,1.182648631,-0.360635094,0.645747532,0.522018465,-0.919332089,-0.054796535,-1.009506359,-0.353620517,-0.263316541,0.415431629
14.4,0.382226336,-0.1738269,1.184853234,-0.335197626,0.631294748,0.520942206,-0.933435035,-0.083354465,-1.013521085,-0.347115305,-0.251418199,0.418552092
14.416,0.400722382,-0.178850546,1.186289887,-0.30868292,0.6166291,0.519412628,-0.946606942,-0.112905926,-1.017351482,-0.340562082,-0.239682945,0.421588846
14.432,0.419234179,-0.183452578,1.186855509,-0.281156551,0.601765825,0.517414643,-0.95875678,-0.143396477,-1.021000004,-0.333962065,-0.228098729,0.424553028
14.448,0.437747351,-0.187617797,1.186449953,-0.252695208,0.586721558,0.514934102,-0.969796667,-0.174759791,-1.024468909,-0.327316305,-0.216653286,0.427454998
14.464,0.456245091,-0.191332118,1.184977806,-0.223388208,0.571515018,0.511958144,-0.979643099,-0.206916032,-1.027760109,-0.320626026,-0.205334707,0.43030424
